from_asset,to_asset,connection,dependency_score
8bb2b7b4-09c3-4ed2-9847-bfc12780cc16,29d0cc86-3588-4c47-b7a3-114d363793f8,8bb2b7b4-09c3-4ed2-9847-bfc12780cc16-->29d0cc86-3588-4c47-b7a3-114d363793f8,2
c5c9ff94-f102-45c3-ae9b-fe40d14116b3,2aa63989-6bae-4bad-b54c-f2f0b4fe3f09,c5c9ff94-f102-45c3-ae9b-fe40d14116b3-->2aa63989-6bae-4bad-b54c-f2f0b4fe3f09,1
c5c9ff94-f102-45c3-ae9b-fe40d14116b3,2bc5ac99-1fb3-4d7a-ab63-0b268e079575,c5c9ff94-f102-45c3-ae9b-fe40d14116b3-->2bc5ac99-1fb3-4d7a-ab63-0b268e079575,1
cf2744fb-5f19-45db-a007-a323e74bdcf7,2bf24cb5-4858-4343-920c-7684b186bccc,cf2744fb-5f19-45db-a007-a323e74bdcf7-->2bf24cb5-4858-4343-920c-7684b186bccc,1
c624ef10-ae6e-4bc9-ad4b-d3d0f968e3f6,2c0e3e88-a913-43e4-83f5-87e709342e35,c624ef10-ae6e-4bc9-ad4b-d3d0f968e3f6-->2c0e3e88-a913-43e4-83f5-87e709342e35,1
12624f81-cce7-488a-8ca7-0c5f951c4c5a,2c319a55-1b07-41db-94ba-f914640e9b4a,12624f81-cce7-488a-8ca7-0c5f951c4c5a-->2c319a55-1b07-41db-94ba-f914640e9b4a,1
3419fab0-3e6e-42cb-a434-949796095990,2cb0447f-1483-4faa-95ac-c3a1c9a0c0a8,3419fab0-3e6e-42cb-a434-949796095990-->2cb0447f-1483-4faa-95ac-c3a1c9a0c0a8,1
cf2744fb-5f19-45db-a007-a323e74bdcf7,2d658f7c-aa50-4d1f-b955-627ee3de3c49,cf2744fb-5f19-45db-a007-a323e74bdcf7-->2d658f7c-aa50-4d1f-b955-627ee3de3c49,1
3b31ddf9-d8c7-4bd6-90a4-deb6edbdec5f,2dbadcf1-134b-4a18-aa10-d787369909ec,3b31ddf9-d8c7-4bd6-90a4-deb6edbdec5f-->2dbadcf1-134b-4a18-aa10-d787369909ec,0
6b4ca49b-add2-4666-a1d0-4934f2258ae0,2ded6c5a-33c8-4ab9-9f46-2737ebdf5f5f,6b4ca49b-add2-4666-a1d0-4934f2258ae0-->2ded6c5a-33c8-4ab9-9f46-2737ebdf5f5f,0
d241e373-e9d5-4eb7-aec6-aa8105c0f7ba,2df96da4-bbd3-4640-8b7c-0315a36777e4,d241e373-e9d5-4eb7-aec6-aa8105c0f7ba-->2df96da4-bbd3-4640-8b7c-0315a36777e4,0
f96eb464-cf95-4bff-9bdf-f85354ec4b85,2e2a0ea3-9ecc-4637-80d7-c462812d3858,f96eb464-cf95-4bff-9bdf-f85354ec4b85-->2e2a0ea3-9ecc-4637-80d7-c462812d3858,1
ce1e0aa1-184f-4a6a-8c65-3761eb099eaf,2f09eb47-4196-4c25-95be-be39b2549481,ce1e0aa1-184f-4a6a-8c65-3761eb099eaf-->2f09eb47-4196-4c25-95be-be39b2549481,1
d5c071a7-ead9-4833-a1cd-53b339cef000,2f7c2026-dda9-4be1-966b-1983cacaf80d,d5c071a7-ead9-4833-a1cd-53b339cef000-->2f7c2026-dda9-4be1-966b-1983cacaf80d,1
0a030c6e-cbaa-45ca-9440-88b9d3236e6a,310d9d47-7053-4e14-9f53-0f0ed612d451,0a030c6e-cbaa-45ca-9440-88b9d3236e6a-->310d9d47-7053-4e14-9f53-0f0ed612d451,0
a6252637-c784-407b-a29a-6ae74fc5c1c9,32035235-086f-4b43-afd7-ac9a177088b5,a6252637-c784-407b-a29a-6ae74fc5c1c9-->32035235-086f-4b43-afd7-ac9a177088b5,1
f9853b12-35cf-4703-afae-8bb11d6c7c15,32308c0a-b488-41f8-bbc1-89bc32642dd5,f9853b12-35cf-4703-afae-8bb11d6c7c15-->32308c0a-b488-41f8-bbc1-89bc32642dd5,0
9a223c6a-44ec-45ae-98ae-19af5d58812a,327d251e-0ed4-46b9-aff6-a0db0d680ae8,9a223c6a-44ec-45ae-98ae-19af5d58812a-->327d251e-0ed4-46b9-aff6-a0db0d680ae8,1
6c9074c9-0497-473e-a2e5-431d8f762913,3280fc50-3ee1-4f40-9e59-37a3931fee8f,6c9074c9-0497-473e-a2e5-431d8f762913-->3280fc50-3ee1-4f40-9e59-37a3931fee8f,1
b8e1f69c-e29d-4fa2-a87b-101c94f933a4,32ae9489-96d3-4a86-ad54-ffad985d634f,b8e1f69c-e29d-4fa2-a87b-101c94f933a4-->32ae9489-96d3-4a86-ad54-ffad985d634f,1
67631684-c410-43ef-b17c-89e4a7c616e6,330734bd-dfe4-4c0b-ba3d-59fb0af0bc83,67631684-c410-43ef-b17c-89e4a7c616e6-->330734bd-dfe4-4c0b-ba3d-59fb0af0bc83,1
785d9fc8-a724-4548-8d54-66fea69ee6d9,345266fc-85c3-42c1-9c01-88f31fd83f60,785d9fc8-a724-4548-8d54-66fea69ee6d9-->345266fc-85c3-42c1-9c01-88f31fd83f60,0
2d774d04-0b9b-42bf-9a41-04595a6da4bc,34b5bffb-e235-45b0-be40-1d2dfa7c85f0,2d774d04-0b9b-42bf-9a41-04595a6da4bc-->34b5bffb-e235-45b0-be40-1d2dfa7c85f0,1
6b2b9b4a-b59c-4a8c-9066-1ce787254a34,34e028f2-4cd0-444f-9290-2fa3a579a78c,6b2b9b4a-b59c-4a8c-9066-1ce787254a34-->34e028f2-4cd0-444f-9290-2fa3a579a78c,1
acc2b59a-b2a6-4c61-a045-d23e83ca59d0,34ea20ae-c054-470a-955f-29773a689dec,acc2b59a-b2a6-4c61-a045-d23e83ca59d0-->34ea20ae-c054-470a-955f-29773a689dec,1
a4b63fd2-cde8-45c1-9e67-3e5641b49a56,34edee60-42c4-4459-8f8c-d0e66bad7ce3,a4b63fd2-cde8-45c1-9e67-3e5641b49a56-->34edee60-42c4-4459-8f8c-d0e66bad7ce3,1
ed575531-7781-4f42-9a2d-68e0b6062dca,35371640-828b-45ca-a5e0-cfd7b5260a3d,ed575531-7781-4f42-9a2d-68e0b6062dca-->35371640-828b-45ca-a5e0-cfd7b5260a3d,2
ff16dcdc-7ee0-4a6c-8b4e-272f8616d555,353c372e-bc79-4870-8d73-7f961e0273a5,ff16dcdc-7ee0-4a6c-8b4e-272f8616d555-->353c372e-bc79-4870-8d73-7f961e0273a5,1
9a223c6a-44ec-45ae-98ae-19af5d58812a,358d4e1f-c7f2-4fa1-9f05-a89eec7dd50f,9a223c6a-44ec-45ae-98ae-19af5d58812a-->358d4e1f-c7f2-4fa1-9f05-a89eec7dd50f,1
39ea637a-0a22-45f3-afdf-65491b31fdf1,35acae63-fee7-4f5f-abf7-6bc290ab44e5,39ea637a-0a22-45f3-afdf-65491b31fdf1-->35acae63-fee7-4f5f-abf7-6bc290ab44e5,1
7541f90e-c706-46df-883d-33019da7915e,35fbaaf0-8397-4dad-aedc-e71ca1f548da,7541f90e-c706-46df-883d-33019da7915e-->35fbaaf0-8397-4dad-aedc-e71ca1f548da,1
47ce0353-5a35-49b5-996c-1389fef6a43e,36068ad9-d0da-4c9c-b2e7-c5bca3a1db30,47ce0353-5a35-49b5-996c-1389fef6a43e-->36068ad9-d0da-4c9c-b2e7-c5bca3a1db30,1
8a65f304-e792-4215-95dd-72c1af317ef7,371c17dc-cba6-4003-8fd5-0866ab5306d1,8a65f304-e792-4215-95dd-72c1af317ef7-->371c17dc-cba6-4003-8fd5-0866ab5306d1,1
f77786d2-86e6-414f-88bc-fc59efd6c385,375ecba7-68c8-4197-9cde-12e57c1fa4e1,f77786d2-86e6-414f-88bc-fc59efd6c385-->375ecba7-68c8-4197-9cde-12e57c1fa4e1,1
2a532984-dc9e-487e-b1e4-e88894775c67,3787e27a-526e-4a00-b8e9-83f2c306a708,2a532984-dc9e-487e-b1e4-e88894775c67-->3787e27a-526e-4a00-b8e9-83f2c306a708,1
7a7808ca-c146-4c73-8de2-92975c19bc1f,37ea3ea3-a49f-43cf-8771-beebe2869d1c,7a7808ca-c146-4c73-8de2-92975c19bc1f-->37ea3ea3-a49f-43cf-8771-beebe2869d1c,1
648254a9-ba69-439e-9d9f-881c9542b86d,381823db-b527-4933-b363-b73f766c4514,648254a9-ba69-439e-9d9f-881c9542b86d-->381823db-b527-4933-b363-b73f766c4514,0
e65fbcd1-bf08-4c9d-b928-918a24991f47,3818e66e-c049-4262-a4be-59d2ed44028f,e65fbcd1-bf08-4c9d-b928-918a24991f47-->3818e66e-c049-4262-a4be-59d2ed44028f,1
2d2a1ffc-9d36-4c48-88e3-e23df7de1f30,387d025c-204f-44db-8ce4-609fb043d55d,2d2a1ffc-9d36-4c48-88e3-e23df7de1f30-->387d025c-204f-44db-8ce4-609fb043d55d,1
10a5a3b2-765f-476b-9dd6-9d1c067c1e5e,390349a1-7abe-432e-b04d-04351792d43a,10a5a3b2-765f-476b-9dd6-9d1c067c1e5e-->390349a1-7abe-432e-b04d-04351792d43a,1
6efc0f67-0757-4f29-bae4-340456a4de34,392bd302-b705-4dfd-95be-fc697ea98ec3,6efc0f67-0757-4f29-bae4-340456a4de34-->392bd302-b705-4dfd-95be-fc697ea98ec3,1
4a2bf4e2-472d-485b-82f0-e21885312b0e,39413dee-15ee-4cd3-9058-c9c2573e2a99,4a2bf4e2-472d-485b-82f0-e21885312b0e-->39413dee-15ee-4cd3-9058-c9c2573e2a99,1
04b5b9e2-eb89-4131-81a3-8da3c9895cd2,394ee33d-c9d3-43b1-bfdd-9094ad6a3b30,04b5b9e2-eb89-4131-81a3-8da3c9895cd2-->394ee33d-c9d3-43b1-bfdd-9094ad6a3b30,1
feecfde9-da41-451b-bd08-6950d687d647,3951d23b-b5fc-4647-bddf-079f447d0918,feecfde9-da41-451b-bd08-6950d687d647-->3951d23b-b5fc-4647-bddf-079f447d0918,1
10d51fcf-02f5-425c-a7cd-cfd21d69e521,397069e6-d7c4-41d6-95d6-36cac2dd30ad,10d51fcf-02f5-425c-a7cd-cfd21d69e521-->397069e6-d7c4-41d6-95d6-36cac2dd30ad,1
c5c9ff94-f102-45c3-ae9b-fe40d14116b3,3a91c5c1-923b-4233-9c63-d06637344a0f,c5c9ff94-f102-45c3-ae9b-fe40d14116b3-->3a91c5c1-923b-4233-9c63-d06637344a0f,1
41eb7b56-495b-410b-87b3-e87002f57de6,3aeeb18f-d77b-424c-9561-7e9d0081b860,41eb7b56-495b-410b-87b3-e87002f57de6-->3aeeb18f-d77b-424c-9561-7e9d0081b860,0
ca49bf91-4539-49c6-ba03-17453da0914d,3b676daa-4937-4e05-88c9-31f0a9d453d0,ca49bf91-4539-49c6-ba03-17453da0914d-->3b676daa-4937-4e05-88c9-31f0a9d453d0,1
9e96cd88-f0f1-4619-ba21-62d451462a5c,3b6e2ccd-448b-427e-b1e8-5a0f90ae3c7a,9e96cd88-f0f1-4619-ba21-62d451462a5c-->3b6e2ccd-448b-427e-b1e8-5a0f90ae3c7a,0
e7da2706-9f94-4b03-b213-ed98bc5610f2,3b97751c-c868-4d61-9106-99c0857a223c,e7da2706-9f94-4b03-b213-ed98bc5610f2-->3b97751c-c868-4d61-9106-99c0857a223c,1
177ae8dd-de04-49a0-8477-a08e33691e39,3c64cd3d-3a40-4454-aefd-273c6f59655b,177ae8dd-de04-49a0-8477-a08e33691e39-->3c64cd3d-3a40-4454-aefd-273c6f59655b,1
8c8ea220-ddd4-47b6-82dd-5685f24de2f9,3cb80208-7d56-4315-a158-36eadb71760c,8c8ea220-ddd4-47b6-82dd-5685f24de2f9-->3cb80208-7d56-4315-a158-36eadb71760c,2
5026f864-8242-4af1-9776-b3abaf2293e1,3cbf0bba-68d4-445d-94e2-eff165d0aef2,5026f864-8242-4af1-9776-b3abaf2293e1-->3cbf0bba-68d4-445d-94e2-eff165d0aef2,1
2d2a1ffc-9d36-4c48-88e3-e23df7de1f30,3d5e8b70-9426-4d80-91ad-d00d8b900534,2d2a1ffc-9d36-4c48-88e3-e23df7de1f30-->3d5e8b70-9426-4d80-91ad-d00d8b900534,1
1eca1616-3c4b-4ba4-8809-103b751cc8d7,3d685d0c-b2df-4895-98f0-28a6660084f9,1eca1616-3c4b-4ba4-8809-103b751cc8d7-->3d685d0c-b2df-4895-98f0-28a6660084f9,1
c114ee46-10cd-468a-954d-4c9afba43698,3da23357-ced6-4359-a94c-5e4f2bde8cf0,c114ee46-10cd-468a-954d-4c9afba43698-->3da23357-ced6-4359-a94c-5e4f2bde8cf0,2
8075b31c-2bd1-46c9-9d3c-3fae10b4ebf5,3db36f4f-fa6c-426a-8f6b-b4a482645634,8075b31c-2bd1-46c9-9d3c-3fae10b4ebf5-->3db36f4f-fa6c-426a-8f6b-b4a482645634,1
7c30c20a-f9bc-48f8-8b45-10c60fb40dbd,3dc8ccc0-04ca-4572-a889-8d04727d5551,7c30c20a-f9bc-48f8-8b45-10c60fb40dbd-->3dc8ccc0-04ca-4572-a889-8d04727d5551,1
b8e1f69c-e29d-4fa2-a87b-101c94f933a4,3e167938-8c45-4ae5-8267-6ec58d5757d4,b8e1f69c-e29d-4fa2-a87b-101c94f933a4-->3e167938-8c45-4ae5-8267-6ec58d5757d4,1
46cb31e8-9752-466c-b384-3068a80c4328,3e6f6aa3-e010-481c-8f6e-2518398d6202,46cb31e8-9752-466c-b384-3068a80c4328-->3e6f6aa3-e010-481c-8f6e-2518398d6202,1
5cecd61f-5832-430f-9d89-b9583ddfd432,3e8a8d67-dcc2-4577-86e0-bef2b15bbfc4,5cecd61f-5832-430f-9d89-b9583ddfd432-->3e8a8d67-dcc2-4577-86e0-bef2b15bbfc4,1
8d04ade3-e7f4-4873-b755-bafed203f788,3e979f89-56a7-4415-bc76-e36c3d80f24b,8d04ade3-e7f4-4873-b755-bafed203f788-->3e979f89-56a7-4415-bc76-e36c3d80f24b,1
5a360c74-0c66-4cd9-aa5f-ae4d0c1b5729,3f1b89b2-cef5-4b91-ac62-c123c241f477,5a360c74-0c66-4cd9-aa5f-ae4d0c1b5729-->3f1b89b2-cef5-4b91-ac62-c123c241f477,1
fb18adb4-72c7-43af-9e24-b5665ef27fd6,3f5cd2fc-d71b-4886-9337-f13be842893d,fb18adb4-72c7-43af-9e24-b5665ef27fd6-->3f5cd2fc-d71b-4886-9337-f13be842893d,1
f05ab956-f566-49df-86c6-b7f6b398b3f9,3f7a9290-01d7-4633-b335-b489a1f96987,f05ab956-f566-49df-86c6-b7f6b398b3f9-->3f7a9290-01d7-4633-b335-b489a1f96987,1
e158fcb9-f402-4cd3-b5c9-ae3e0f61aa14,3fcfae2b-69e7-476b-a7ba-8a725f032bdb,e158fcb9-f402-4cd3-b5c9-ae3e0f61aa14-->3fcfae2b-69e7-476b-a7ba-8a725f032bdb,1
b2b46172-562c-4d32-b4e1-4e2f95c10f48,3fe59bab-e09b-48b9-acdb-1ea0e5323905,b2b46172-562c-4d32-b4e1-4e2f95c10f48-->3fe59bab-e09b-48b9-acdb-1ea0e5323905,1
ce1e0aa1-184f-4a6a-8c65-3761eb099eaf,40325dd5-1bae-4d1a-9b2e-86cd329d61bb,ce1e0aa1-184f-4a6a-8c65-3761eb099eaf-->40325dd5-1bae-4d1a-9b2e-86cd329d61bb,1
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,4059b25a-7d40-4f9a-9e5c-9a9b661ee742,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->4059b25a-7d40-4f9a-9e5c-9a9b661ee742,0
c5c9ff94-f102-45c3-ae9b-fe40d14116b3,40733ccf-ef73-44e3-ac8e-aabefaa82225,c5c9ff94-f102-45c3-ae9b-fe40d14116b3-->40733ccf-ef73-44e3-ac8e-aabefaa82225,1
e7da2706-9f94-4b03-b213-ed98bc5610f2,40c35aed-ed4a-46fb-b62f-8e3e6ea6c962,e7da2706-9f94-4b03-b213-ed98bc5610f2-->40c35aed-ed4a-46fb-b62f-8e3e6ea6c962,1
5026f864-8242-4af1-9776-b3abaf2293e1,40eff32e-0f9c-4300-aa54-7b4d1e6eceee,5026f864-8242-4af1-9776-b3abaf2293e1-->40eff32e-0f9c-4300-aa54-7b4d1e6eceee,1
181427f0-5e6e-4f20-8b18-35f19fbd21c7,4169c0c5-7f37-4b8a-8571-b596b0a94f16,181427f0-5e6e-4f20-8b18-35f19fbd21c7-->4169c0c5-7f37-4b8a-8571-b596b0a94f16,1
e31b9400-806c-472e-bacf-dc3aaacf1147,41f0ebc7-a919-4678-9301-f623ea971d1a,e31b9400-806c-472e-bacf-dc3aaacf1147-->41f0ebc7-a919-4678-9301-f623ea971d1a,1
443d179e-c96d-404f-9735-624b0433de06,431efaab-d30e-4714-8d82-e0711cbd61d2,443d179e-c96d-404f-9735-624b0433de06-->431efaab-d30e-4714-8d82-e0711cbd61d2,1
776c83a8-e4e0-4c7d-abc5-cfa565330aab,43b11f97-e05a-4779-beee-15b14351fc30,776c83a8-e4e0-4c7d-abc5-cfa565330aab-->43b11f97-e05a-4779-beee-15b14351fc30,1
a86cca5d-6c4c-4116-a3a7-926a526cdc5c,43f7f2c0-469f-4769-9a8d-a020baefd9ad,a86cca5d-6c4c-4116-a3a7-926a526cdc5c-->43f7f2c0-469f-4769-9a8d-a020baefd9ad,1
45a206a3-aa71-492e-9b33-685f3e6d917b,44122c8d-18ed-4b61-aa52-26a5dc628127,45a206a3-aa71-492e-9b33-685f3e6d917b-->44122c8d-18ed-4b61-aa52-26a5dc628127,1
59e02926-629c-4b6e-9953-1c32e756df30,44f2f4d1-9037-4f82-aa91-623e4f339c92,59e02926-629c-4b6e-9953-1c32e756df30-->44f2f4d1-9037-4f82-aa91-623e4f339c92,1
f4511bdf-eb18-406a-9981-0e824cf054eb,45b479d1-5409-4f19-a0ac-10d637c7cf16,f4511bdf-eb18-406a-9981-0e824cf054eb-->45b479d1-5409-4f19-a0ac-10d637c7cf16,1
10c6e2b6-2ba6-4b62-b6f2-cd1070f59d9c,45c0dcc3-4532-4105-b6ef-1a180d893ce1,10c6e2b6-2ba6-4b62-b6f2-cd1070f59d9c-->45c0dcc3-4532-4105-b6ef-1a180d893ce1,1
09bb38b5-3fdf-4b68-94e7-68113b38cb45,45f43f01-cdaf-44a4-8dd1-0ae6f64ff437,09bb38b5-3fdf-4b68-94e7-68113b38cb45-->45f43f01-cdaf-44a4-8dd1-0ae6f64ff437,1
2d2a1ffc-9d36-4c48-88e3-e23df7de1f30,475233b4-a9b7-45a9-a052-2bab3da2f4cc,2d2a1ffc-9d36-4c48-88e3-e23df7de1f30-->475233b4-a9b7-45a9-a052-2bab3da2f4cc,1
4b2bd02c-49cf-43ad-96d7-a9cb1bd0e859,47a9522b-45de-427d-ab03-f85bc4ab67f5,4b2bd02c-49cf-43ad-96d7-a9cb1bd0e859-->47a9522b-45de-427d-ab03-f85bc4ab67f5,1
8075b31c-2bd1-46c9-9d3c-3fae10b4ebf5,47ab51ab-0816-4d39-886c-47a7cb41c982,8075b31c-2bd1-46c9-9d3c-3fae10b4ebf5-->47ab51ab-0816-4d39-886c-47a7cb41c982,1
7272d1a0-92f8-42c2-9f99-e658ac0c8157,499b9914-400d-43c2-8a1c-eab2a72d11bd,7272d1a0-92f8-42c2-9f99-e658ac0c8157-->499b9914-400d-43c2-8a1c-eab2a72d11bd,1
3758bd9e-095c-46c7-9b5d-c661a5c63404,49b47b58-45a6-4711-b72b-e95664485aa9,3758bd9e-095c-46c7-9b5d-c661a5c63404-->49b47b58-45a6-4711-b72b-e95664485aa9,1
0179c5dc-23d6-4340-9b35-74daee271dad,4a60dae1-9604-4247-8ac7-4ff0deb9473c,0179c5dc-23d6-4340-9b35-74daee271dad-->4a60dae1-9604-4247-8ac7-4ff0deb9473c,1
f1a073cb-d397-4dff-9d39-a3814c1226c4,4ae16951-3cfa-49ed-9857-57a5ecf65b25,f1a073cb-d397-4dff-9d39-a3814c1226c4-->4ae16951-3cfa-49ed-9857-57a5ecf65b25,1
f1a073cb-d397-4dff-9d39-a3814c1226c4,4ae4d6c2-a779-4ba4-bb43-a7f9911078dd,f1a073cb-d397-4dff-9d39-a3814c1226c4-->4ae4d6c2-a779-4ba4-bb43-a7f9911078dd,1
b172e8cf-9620-4573-9128-623b6b7d442d,4b4c7455-45ec-4936-ab3f-052a81b33639,b172e8cf-9620-4573-9128-623b6b7d442d-->4b4c7455-45ec-4936-ab3f-052a81b33639,1
6127d968-46b2-471c-8966-f7913ade9f89,4b7f98f5-6c3a-4b54-9e02-084897142cdd,6127d968-46b2-471c-8966-f7913ade9f89-->4b7f98f5-6c3a-4b54-9e02-084897142cdd,1
3b43d171-a4e1-4649-88a2-8cfb35f8f09f,4be1e61d-061d-4f9c-99c5-a263053742c9,3b43d171-a4e1-4649-88a2-8cfb35f8f09f-->4be1e61d-061d-4f9c-99c5-a263053742c9,1
1b24c6c4-dcfd-4d3a-9950-8bb8c08a48d8,4beba8c4-9893-4b4b-943a-fdc2934da296,1b24c6c4-dcfd-4d3a-9950-8bb8c08a48d8-->4beba8c4-9893-4b4b-943a-fdc2934da296,1
febd77f1-3445-4846-bb42-73cee934dde5,4c7405b7-14f9-43b1-8148-fd196c7502a4,febd77f1-3445-4846-bb42-73cee934dde5-->4c7405b7-14f9-43b1-8148-fd196c7502a4,1
b2b46172-562c-4d32-b4e1-4e2f95c10f48,4d6789d2-3a99-42b6-8795-e684b19871bc,b2b46172-562c-4d32-b4e1-4e2f95c10f48-->4d6789d2-3a99-42b6-8795-e684b19871bc,1
d5c071a7-ead9-4833-a1cd-53b339cef000,4d6f81e5-24e6-48dd-b0cd-8c7fd3f883d5,d5c071a7-ead9-4833-a1cd-53b339cef000-->4d6f81e5-24e6-48dd-b0cd-8c7fd3f883d5,1
59502579-b025-4d5f-abdf-ff59d9643a7e,4da38fe9-fda5-4a7c-afa2-1f97002fe5aa,59502579-b025-4d5f-abdf-ff59d9643a7e-->4da38fe9-fda5-4a7c-afa2-1f97002fe5aa,1
c8cde354-8a19-4826-be31-ebbd1f22c43c,4db9aaa5-dde6-4088-a076-0d98763ceeb7,c8cde354-8a19-4826-be31-ebbd1f22c43c-->4db9aaa5-dde6-4088-a076-0d98763ceeb7,0
59502579-b025-4d5f-abdf-ff59d9643a7e,4dde20b5-9f8e-4588-99d6-f5017c189ad8,59502579-b025-4d5f-abdf-ff59d9643a7e-->4dde20b5-9f8e-4588-99d6-f5017c189ad8,1
acc2b59a-b2a6-4c61-a045-d23e83ca59d0,4ddea1c9-689d-4260-8e1d-56091ec3b929,acc2b59a-b2a6-4c61-a045-d23e83ca59d0-->4ddea1c9-689d-4260-8e1d-56091ec3b929,1
2d2a1ffc-9d36-4c48-88e3-e23df7de1f30,4e1c96db-2e66-4575-b006-73aeab6f485b,2d2a1ffc-9d36-4c48-88e3-e23df7de1f30-->4e1c96db-2e66-4575-b006-73aeab6f485b,1
5026f864-8242-4af1-9776-b3abaf2293e1,4f471a1a-cfb3-43b9-9d83-218881847981,5026f864-8242-4af1-9776-b3abaf2293e1-->4f471a1a-cfb3-43b9-9d83-218881847981,1
24dbdd76-a3e5-46f9-964b-fada377b2093,4fba6bbf-a549-4773-89bd-b6482a665f36,24dbdd76-a3e5-46f9-964b-fada377b2093-->4fba6bbf-a549-4773-89bd-b6482a665f36,1
2227e834-6413-4a1c-90cd-73befdb22dc6,4fd85269-3d15-4023-ba5f-ba1e99fdba7e,2227e834-6413-4a1c-90cd-73befdb22dc6-->4fd85269-3d15-4023-ba5f-ba1e99fdba7e,1
02546855-1f24-476d-b62a-c7931a1cc7fd,500b1a3f-eda1-44e0-9a38-3587831cea3f,02546855-1f24-476d-b62a-c7931a1cc7fd-->500b1a3f-eda1-44e0-9a38-3587831cea3f,1
e68d3bb3-1e62-4529-a660-a20a9cd27b32,50e2acb1-8302-4938-a4ff-e199bb1a4288,e68d3bb3-1e62-4529-a660-a20a9cd27b32-->50e2acb1-8302-4938-a4ff-e199bb1a4288,1
3d050c3d-1bea-486d-9dd7-e7b0b4ec41b3,510e0ba9-f0c6-4031-8ab0-969ba458794a,3d050c3d-1bea-486d-9dd7-e7b0b4ec41b3-->510e0ba9-f0c6-4031-8ab0-969ba458794a,1
2ed67d2b-c43d-4f30-88fe-d29f5f79820d,516f082a-4e79-41a9-b492-9c6bcf7804b4,2ed67d2b-c43d-4f30-88fe-d29f5f79820d-->516f082a-4e79-41a9-b492-9c6bcf7804b4,1
8a13aa4a-2122-4449-b33a-70c0ce5cfddc,5220d924-fc1e-423d-ad61-4142670e1ac8,8a13aa4a-2122-4449-b33a-70c0ce5cfddc-->5220d924-fc1e-423d-ad61-4142670e1ac8,1
4dd3bc22-398e-497d-853c-af52fd2f509a,53098ac9-2dc8-4c8d-b4d5-5c229b51c0be,4dd3bc22-398e-497d-853c-af52fd2f509a-->53098ac9-2dc8-4c8d-b4d5-5c229b51c0be,1
e4d0c3e1-e73f-4761-a87c-52ce5868b49d,53298610-176e-4a29-8d6e-09e274f65232,e4d0c3e1-e73f-4761-a87c-52ce5868b49d-->53298610-176e-4a29-8d6e-09e274f65232,2
f4511bdf-eb18-406a-9981-0e824cf054eb,53d4b8c3-7fd8-400d-9d58-09e786041f01,f4511bdf-eb18-406a-9981-0e824cf054eb-->53d4b8c3-7fd8-400d-9d58-09e786041f01,1
6f58388c-1c93-4156-a2fc-35b8e3242ab8,5422c530-1535-49e1-aee8-1913fdb473f0,6f58388c-1c93-4156-a2fc-35b8e3242ab8-->5422c530-1535-49e1-aee8-1913fdb473f0,1
b8e1f69c-e29d-4fa2-a87b-101c94f933a4,54489fe0-31e7-4b66-b6a6-d6550ae4a4af,b8e1f69c-e29d-4fa2-a87b-101c94f933a4-->54489fe0-31e7-4b66-b6a6-d6550ae4a4af,1
f9853b12-35cf-4703-afae-8bb11d6c7c15,54e6e7e4-e94b-4480-a64b-8e053eb3febc,f9853b12-35cf-4703-afae-8bb11d6c7c15-->54e6e7e4-e94b-4480-a64b-8e053eb3febc,0
8a13aa4a-2122-4449-b33a-70c0ce5cfddc,54eee7c2-cc53-46fd-8bb5-d34c8faed3c0,8a13aa4a-2122-4449-b33a-70c0ce5cfddc-->54eee7c2-cc53-46fd-8bb5-d34c8faed3c0,1
0cd9df6e-fd30-42c2-984b-6222683ffbfc,552d8e90-69ab-4cc2-8d89-1344e7f3a30a,0cd9df6e-fd30-42c2-984b-6222683ffbfc-->552d8e90-69ab-4cc2-8d89-1344e7f3a30a,1
acc2b59a-b2a6-4c61-a045-d23e83ca59d0,5544c7b3-99dd-4cd3-ad2e-c2d4617379f6,acc2b59a-b2a6-4c61-a045-d23e83ca59d0-->5544c7b3-99dd-4cd3-ad2e-c2d4617379f6,1
63131dd8-2ceb-42f4-8bdd-88c109121c06,55b9dac8-73fe-4319-adb2-e9ee740dfc08,63131dd8-2ceb-42f4-8bdd-88c109121c06-->55b9dac8-73fe-4319-adb2-e9ee740dfc08,2
ea799340-d730-4444-9da8-656253d60c4d,56cde789-72ef-4287-9323-e9ae3b29eff2,ea799340-d730-4444-9da8-656253d60c4d-->56cde789-72ef-4287-9323-e9ae3b29eff2,1
39ea637a-0a22-45f3-afdf-65491b31fdf1,56e14ef9-ff10-476c-af6b-5ca1940bff1c,39ea637a-0a22-45f3-afdf-65491b31fdf1-->56e14ef9-ff10-476c-af6b-5ca1940bff1c,1
5a42b737-ef38-4b7e-8c17-c5185669996b,579a447b-cfa4-4d2e-8b8e-30219665e98d,5a42b737-ef38-4b7e-8c17-c5185669996b-->579a447b-cfa4-4d2e-8b8e-30219665e98d,1
5cecd61f-5832-430f-9d89-b9583ddfd432,582eb6e4-5e2e-4fde-9112-ff634480da12,5cecd61f-5832-430f-9d89-b9583ddfd432-->582eb6e4-5e2e-4fde-9112-ff634480da12,1
